Bidang,Major Project,Nama Jabatan/Bidang,Jenis Jabatan,Tugas,Level Competency Permenpan 38 Tahun 2017,Level Competency SKKNI
Visi Reformasi Birokrasi,,Bidang Koordinasi Pelaksanaan Kebijakan dan Evaluasi Reformasi Birokrasi Akuntabilitas Aparatur dan Pengawasan II,JPT,"melaksanakan koordinasi pelaksanaan kebijakan dan evaluasi di bidang reformasi birokrasi, akuntabilitas aparatur, sistem pengawasan dan sistem integritas di wilayah II, meliputi Kementerian/Lembaga yang menyelenggarakan urusan pemerintahan di bidang perekonomian, kemaritiman, dan investasi, serta Pemerintah Provinsi DKI Jakarta, Lampung, Kalimantan Barat, Kalimantan Timur, Kalimantan Selatan, Kalimantan Tengah, Kalimantan Utara, Jawa Timur, Bali, Nusa Tenggara Barat, dan Nusa Tenggara Timur, serta Pemerintah Kabupaten/Kota di wilayah Provinsi tersebut.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Koordinasi Pelaksanaan Kebijakan dan Evaluasi Reformasi Birokrasi Akuntabilitas Aparatur dan Pengawasan III,JPT,"melaksanakan koordinasi pelaksanaan kebijakan dan evaluasi di bidang reformasi birokrasi, akuntabilitas aparatur, sistem pengawasan dan sistem integritas di wilayah III, meliputi Kementerian/Lembaga yang menyelenggarakan urusan pemerintahan di bidang pembangunan manusia dan kebudayaan, serta Pemerintah Provinsi Jawa Tengah, Daerah Istimewa Yogyakarta, Sulawesi Selatan, Sulawesi Tengah, Sulawesi Barat, Sulawesi Tenggara, Gorontalo, Sulawesi Utara, Maluku Utara, Maluku, Papua, dan Papua Barat, serta Pemerintah Kabupaten/Kota di wilayah Provinsi tersebut.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Kelembagaan dan Tata Laksana,JPT,"koordinasi perencanaan, pelaksanaan, pemantauan dan evaluasi kinerja dan keuangan, serta pembinaan dan pemberian dukungan administrasi kepada seluruh unit organisasi di lingkungan Deputi Bidang Kelembagaan dan Tata Laksana",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang  Perumusan Kebijakan Sistem Kelembagaan dan Tata Laksana,JPT,"melaksanakan penyiapan perumusan dan evaluasi kebijakan di bidang sistem kelembagaan, tata laksana, dan administrasi pemerintahan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Perumusan Kebijakan dan Koordinasi Penerapan Sistem Pemerintahan Berbasis Elektronik,JPT,"melaksanakan penyiapan perumusan dan sinkronisasi kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, pemantauan, analisis, evaluasi, serta pelaporan di bidang penerapan sistem pemerintahan berbasis elektronik.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,"Bidang Kelembagaan dan Tata Laksana Politik, Hukum, dan Keamanan dan Pemerintah Daerah",JPT,"melaksanakan penyiapan asesmen dan koordinasi pelaksanaan kebijakan di bidang kelembagaan dan tata laksana politik, hukum, dan keamanan, serta pemerintah daerah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Percepatan Transformasi Digital Manajemen Aparatur Sipil Negara,JPT,"melaksanakan penyiapan perumusan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, pemantauan, analisis, evaluasi, dan pelaporan atas pelaksanaan kebijakan di bidang penguatan ekosistem digital kolaborasi aparatur sipil negara dan kepemimpinan digital aparatur sipil negara",Kompetensi JPT Level 4 - 5,
Visi Reformasi Birokrasi,,Bidang Pelayanan Publik,JPT,"melaksanakan koordinasi perencanaan, pelaksanaan, pemantauan dan evaluasi kinerja dan keuangan, serta pembinaan dan pemberian dukungan administrasi kepada seluruh unit organisasi di bidang Pelayanan Publik.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Pemberdayaan Partisipasi Masyarakat,JPT,"melaksanakan penyiapan perumusan, koordinasi, sinkronisasi, dan evaluasi pelaksanaan kebijakan di bidang pemberdayaan partisipasi masyarakat",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Administrasi Negara,JPT,memberikan rekomendasi kepada Menteri terhadap isu-isu strategis terkait dengan bidang administrasi negara dan kebijakan publik,Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Umum dan Pengadaan Barang dan Jasa,JPT,"melaksanakan koordinasi, fasilitasi, dan pelaksanaan urusan rumah tangga, tata usaha pimpinan, persuratan, kearsipan, dan kegiatan penunjang pelaksanaan tugas kantor pusat, serta layanan pengadaan barang/jasa dan dukungan layanan pengadaan barang/jasa",Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,"Bidang Penyuluhan, Pelayanan, dan Hubungan Masyarakat",JPT,"merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang penyuluhan, pelayanan, dan hubungan masyarakat",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Data dan Informasi Perpajakan,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang data dan informasi perpajakan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Kepatuhan Internal dan Transformasi Sumber Daya Aparatur,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang kepatuhan internal dan transformasi sumber daya aparatur.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Teknologi Informasi dan Komunikasi,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang teknologi informasi dan komunikasi,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Transformasi Proses Bisnis,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang transformasi proses bisnis,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Reformasi Birokrasi,,Bidang Hukum dan Perjanjian Internasional,JPT,melaksanakan koordinasi pelaksanaan tugas substansi dan pemberian dukungan administrasi kepada seluruh unsur organisasi di lingkungan Direktorat Jenderal Hukum dan Perjanjian Internasional,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Keuangan dan Aset Pemerintahan Desa,JPT,"melaksanakan sebagian tugas Direktorat Jenderal Bina Pemerintahan Desa di bidang fasilitasi keuangan dan aset
pemerintahan desa.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang kebijakan Fiskal,JPT,Menyelenggarakan perumusan dan pemberian rekomendasi kebijakan di bidang fiskal dan sektor keuangan sesuai dengan ketentuan peraturan perundang-undangan,Kompetensi JPT Level 4 - 5,
Visi Keuangan,,Bidang Keuangan dan Barang Milik Negara (BMN),JPT,"melaksanakan pembinaan pengelolaan keuangan dan penatausahaan barang milik negara Kementerian Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pengawasan Pasar Berjangka dan Fisik,JPT,melaksanakan perumusan dan pelaksanaan kebijakan serta evaluasi dan pelaporan di bidang pengawasan perdagangan berjangka komoditi,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Perekonomian,JPT,"Membantu Asisten Perekonomian dan Pembangunan dalam penyiapan pengoordinasian perumusan kebijakan, pengoordinasian pelaksanaan tugas Perangkat Daerah, pemantauan dan evaluasi pelaksanaan kebijakan di bidang kebijakan dan sarana perekonomian, sumber daya alam, Badan Usaha Milik Daerah (BUMD), investasi daerah dan Badan Layanan Umum Daerah (BLUD)",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Inspektorat Investigasi,JPT,"melaksanakan pengawasan yang berindikasi praktek-praktek korupsi, kolusi, dan nepotisme, pelanggaran administrasi, pelanggaran kode etik dan kode perilaku aparatur sipil negara lingkup Kementerian Lingkungan Hidup dan Kehutanan.",Kompetensi JPT Level 4 - 5,
Visi Keuangan,,Bidang Ekonomi dan Keuangan,JPT,"melaksanakan pengolahan data dan informasi kebijakan, analisis perkembangan pelaksanaan kebijakan, dan penyerapan pandangan di bidang ekonomi dan keuangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Perekonomian,JPT,"melaksanakan penyiapan izin prakarsa Rancangan Peraturan Perundang-undangan, analisis, pemantauan, dan pelaporan penyelesaian Rancangan Undang-Undang, Rancangan Peraturan Pemerintah Pengganti Undang-Undang, Rancangan Peraturan Pemerintah, Rancangan Peraturan Presiden, Rancangan Keputusan Presiden, dan Rancangan Instruksi Presiden, serta otentifikasi Undang-Undang, Peraturan Pemerintah Pengganti Undang-Undang, Peraturan Pemerintah, Peraturan Presiden, Keputusan Presiden, dan Instruksi Presiden di bidang ekonomi, keuangan, dan industri",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Jasa Keuangan,JPT,"menyelenggarakan penyusunan, koordinasi dan sinkronisasi pelaksanaan kebijakan, serta pemantauan, analisis, evaluasi dan pelaporan di bidang pengembangan usaha badan usaha milik negara bidang Jasa Keuangan, penyusunan inisiatif bisnis strategis, penguatan daya saing dan sinergi, penguatan kinerja, penciptaan pertumbuhan berkelanjutan, restrukturisasi badan usaha milik negara bidang Jasa Keuangan dan pendayagunaan portofolio perusahaan kepemilikan minoritas bidang Jasa Keuangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Jasa Asuransi dan Dana Pensiun,JPT,"Menyelenggarakan penyusunan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, serta pemantauan, analisis, evaluasi dan pelaporan di bidang pengembangan usaha badan usaha milik negara bidang Jasa Asuransi dan Dana Pensiun, penyusunan inisiatif bisnis strategis, penguatan daya saing dan sinergi, penguatan kinerja, penciptaan pertumbuhan berkelanjutan, restrukturisasi badan usaha milik negara bidang Jasa Asuransi dan Dana Pensiun dan pendayagunaan portofolio perusahaan kepemilikan minoritas bidang Jasa Asuransi dan Dana Pensiun",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pendidikan dan Pelatihan Keuangan,JPT,"menyelenggarakan pendidikan, pelatihan, dan sertifikasi kompetensi di bidang keuangan negara sesuai dengan ketentuan peraturan perundang-undangan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Kebijakan Pendapatan Negara,JPT,"melaksanakan koordinasi dan analisis, perumusan rekomendasi, dan evaluasi kebijakan di bidang pendapatan negara terkait subjek, objek, dan tarif",Kompetensi JPT Level 4 - 5,
Visi Keuangan,,Bidang Kebijakan Anggaran Pendapatan dan Belanja Negara,JPT,"melaksanakan koordinasi dan analisis, proyeksi, perumusan rekomendasi, pemantauan, dan evaluasi kebijakan Anggaran Pendapatan dan Belanja Negara",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Kebijakan Ekonomi Makro,JPT,"melaksanakan koordinasi dan analisis, proyeksi, perumusan rekomendasi, pemantauan, dan evaluasi kebijakan ekonomi makro.",Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Kebijakan Sektor Keuangan,JPT,"melaksanakan analisis, perumusan rekomendasi kebijakan, dan evaluasi, serta penyusunan peraturan perundang- undangan di bidang jasa keuangan, pemantauan dan analisis kondisi sistem keuangan, serta analisis clan evaluasi kebijakan pemeliharaan stabilitas sistem keuangan",Kompetensi JF Level 2 - 4,
Visi Keuangan,,Bidang Kebijakan Pembiayaan Perubahan Iklim dan Multilateral,JPT,"melaksanakan analisis, perumusan rekomendasi, dan evaluasi kebijakan perubahan iklim, serta analisis, perumusan rekomendasi kebijakan, koordinasi, pelaksanaan, pemantauan, dan evaluasi kerja sama ekonomi dan keuangan pada forum The Group of Twenty (G20), multilateral, dan Organisation For Economic Co-Operation and Development (OECD)",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Kebijakan Regional dan Bilateral,JPT,"melaksanakan koordinasi dan pelaksanaan analisis, perumusan rekomendasi kebijakan, koordinasi, pelaksanaan, pemantauan, dan evaluasi kerja sama ekonomi dan keuangan Association of South East Asia Nations (ASEAN), interregional, bilateral, dan kerja sama perdagangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pengelolaan Pembiayaan dan Risiko,JPT,menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang pengelolaan pembiayaan dan risiko keuangan negara sesuai dengan ketentuan peraturan perundang-undangan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Utang Negara,JPT,"melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur dan kriteria, serta pemberian bimbingan teknis dan evaluasi di bidang Surat Utang Negara",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pembiayaan Syariah,JPT,"melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur dan kriteria, serta pemberian bimbingan teknis dan evaluasi di bidang pembiayaan syariah",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pengelolaan Dukungan Pemerintah dan Pembiayaan Infrastruktur,JPT,"melaksanakan perumusan dan pelaksanaan kebijakan, penyusunan norma, standar, prosedur dan kriteria, serta pemberian bimbingan teknis dan evaluasi di bidang pengelolaan dukungan pemerintah dan pembiayaan infrastruktur",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Perimbangan Keuangan,JPT,"menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang alokasi dan pengelolaan dana perimbangan dan transfer ke daerah lainnya, dan pajak daerah dan retribusi daerah sesuai dengan ketentuan peraturan perundang-undangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Dana Transfer Umum,JPT,"merumuskan dan melaksanakan kebijakan, menyusun norma, standar, prosedur, dan kriteria, serta memberikan bimbingan teknis di bidang alokasi dan pengelolaan dana transfer umum.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Dana Transfer Khusus,JPT,"merumuskan clan melaksanakan kebijakan, menyusun norma, standar, prosedur, clan kriteria, serta memberikan bimbingan teknis di bidang alokasi clan pengelolaan dana transfer khusus",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Jenderal Kekayaan Negara,JPT,"menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang kekayaan negara, penilaian, dan lelang sesuai dengan ketentuan peraturan perundang-undangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Perumusan Kebijakan Kekayaan Negara,JPT,"merumuskan kebijakan dan standardisasi teknis di bidang barang milik negara, kekayaan negara lain-lain, dan piutang negara",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Kekayaan Negara Dipisahkan,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang kekayaan negara dipisahkan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pengelolaan Kekayaan Negara dan Sistem Informasi,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang transformasi dan sistem informasi,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Penilaian,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang penilaian,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Lelang,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang lelang,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Perbendaharaan,JPT,menyelenggarakan perumusan clan pelaksanaan kebijakan di bidang perbendaharaan negara sesuai dengan ketentuan peraturan perundang-undangan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pelaksanaan Anggaran,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang pelaksanaan anggaran,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pengelolaan Kas Negara,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang pengelolaan kas negara,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Akuntansi dan Pelaporan Keuangan,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang Akuntansi dan Pelaporan Keuangan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Bea dan Cukai,JPT,"menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang pengawasan, penegakan hukum, pelayanan dan fasilitasi, serta optimalisasi penerimaan negara di bidang kepabeanan dan cukai sesuai dengan ketentuan peraturan perundang-undangan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Kepabeanan,JPT,"merumuskan kebijakan, standardisasi dan bimbingan teknis, evaluasi dan pelaksanaan di bidang fasilitas kepabeanan",Kompetensi JPT Level 4 - 5,
Visi Keuangan,,Bidang Pajak,JPT,menyelenggarakan perumusan dan pelaksanaan kebijakan di bidang pajak sesuai dengan ketentuan peraturan perundang-undangan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Pemeriksaan dan Penagihan perpajakan,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang pemeriksaan dan penagihan perpajakan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Ekstensifikasi dan Penilaian,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang ekstensifikasi dan penilaian perpajakan.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Perpajakan Internasional,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang perpajakan internasional,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Intelijen Perpajakan,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang intelijen perpajakan.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Penyusunan Anggaran Pendapatan dan Belanja Negara,JPT,merumuskan serta melaksanakan kebijakan dan standardisasi teknis di bidang penyusunan Anggaran Pendapatan dan Belanja Negara.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Penerimaan Negara Bukan Pajak Sumber Daya Alam dan Kekayaan Negara Dipisahkan,JPT,"merumuskan dan melaksanakan kebijakan, standardisasi teknis, penggalian potensi dan pengawasan di bidang Penerimaan Negara Bukan Pajak Sumber Daya Alam dan Kekayaan Negara Dipisahkan, subsidi dan kompensasi energi yang ditugaskan, serta pemantauan dan evaluasi pengelolaan dana akumulasi iuran pensiun Pegawai Negeri Sipil, Pejabat Negara, dan Tentara Nasional Indonesia/Palisi Republik Indonesia.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Sistem Informasi dan Teknologi Keuangan,JPT,"mengoordinasikan, menyusun dan melaksanakan kebijakan dan layanan teknologi informasi dan komunikasi, dan mengelola infrastruktur dan fasilitas pusat data, jaringan komunikasi data, aplikasi, basis data, keamanan informasi, dan jabatan fungsional pranata komputer.",Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi Keuangan,,Bidang Hukum dan Perjanjian Ekonomi,JPT,"merumuskan dan melaksanakan kebijakan penguatan hukum dan perjanjian internasional di bidang hukum dan perjanjian perdagangan, investasi, keuangan, industri, sumber daya alam dan lingkungan hidup.",Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pengembangan dan Pembinaan Sumber Daya Manusia,JPT,melaksanakan perumusan dan pelaksanaan penyusunan strategi dan kebijakan pembinaan sumber daya manusia di bidang Pengadaan Barang/Jasa Pemerintah,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pengembangan Profesi dan Kelembagaan,JPT,melaksanakan perumusan strategi dan kebijakan pembinaan sumber daya manusia dan penyusunan rencana dan program serta penyelenggaraannya pembinaan nasional,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Sertifikasi Profesi,JPT,"melaksanakan perumusan kebijakan teknis, pengembangan dan pelaksanaan pengujian kompetensi profesi",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pengadaan dan Kepangkatan,JPT,"menetapkan Nomor Induk Pegawai Aparatur Sipil Negara, persetujuan dan pertimbangan teknis kenaikan pangkat Pegawai Negeri Sipil, pertimbangan teknis pengangkatan, pemindahan, dan pemberhentian pejabat fungsional utama yang penetapannya menjadi kewenangan Presiden, pertimbangan teknis atau Keputusan perpindahan antar instansi, penugasan, pengalihan Pegawai Negeri Sipil, peninjauan masa kerja, dan mutasi lainnya",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pensiun dan Pejabat Negara,JPT,"memberikan pertimbangan teknis pensiun PNS/janda/duda/bagian pensiun janda, pensiun Pejabat Negara tertentu, penetapan pensiun janda/duda pensiunan Pegawai Negeri Sipil, penetapan pensiun janda/duda/anak Pejabat Negara, serta pelaksanaan tata usaha pensiun",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Status dan Kedudukan Kepegawaian,JPT,"melaksanakan penyiapan dan/atau penetapan pertimbangan status kepegawaian, penyiapan dan/atau penetapan pertimbangan status kepegawaian Pegawai Negeri Sipil yang terlibat ekses politik dan menjadi anggota/pengurus partai politik, penyiapan dan/atau penetapan penyelesaian permasalahan Nomor Induk Pegawai, pemberian persetujuan cuti di luar tanggungan negara, persetujuan perpanjangan cuti di luar tanggungan negara dan persetujuan pengaktifan kembali bagi Pegawai Negeri Sipil yang telah selesai menjalankan cuti di luar tanggungan negara, penyiapan dan/atau penetapan pertimbangan status kepegawaian bagi Pegawai Pemerintah dengan Perjanjian Kerja, penyiapan pertimbangan/rekomendasi tewas dan cacat karena dinas, penetapan persetujuan uang duka tewas dan tunjangan cacat karena dinas, penyiapan pertimbangan penetapan nama, tanggal lahir dan Terhitung Mulai Tanggal (TMT) Calon Pegawai Negeri Sipil, penyiapan pertimbangan status dan kedudukan kepegawaian lainnya, serta pengelolaan data status dan kedudukan kepegawaian",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Kinerja Aparatur Sipil Negara,JPT,"melaksanakan penyiapan pembinaan penilaian kinerja, pengelolaan kinerja, pengelolaan data dan informasi penilaian kinerja, serta evaluasi dan bimbingan penilaian kinerja Aparatur Sipil Negara",Kompetensi JPT Level 4 - 5,
Visi SDM,,Bidang Kompensasi Aparatur Sipil Negara,JPT,"melaksanakan perumusan kebijakan teknis penggajian, tunjangan, fasilitas, penghargaan, perlindungan, jaminan pensiun dan jaminan hari tua, serta evaluasi jabatan Pegawai Aparatur Sipil Negara",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Jabatan Aparatur Sipil Negara,JPT,"melaksanakan penyiapan perumusan kebijakan teknis jabatan Aparatur Sipil Negara, penyusunan standardisasi jabatan, dan penyusunan rencana pengembangan karier Aparatur Sipil Negara",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pembinaan Jabatan Fungsional Kepegawaian,JPT,melaksanakan penyusunan kebijakan teknis di bidang pembinaan jabatan fungsional kepegawaian,Kompetensi JPT Level 4 - 5,
Visi SDM,,Bidang Pengkajian Manajemen Aparatur Sipil Negara,JPT,melaksanakan pengkajian dan penelitian di bidang manajemen Aparatur Sipil Negara.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Perencanaan dan Organisasi,JPT,"melaksanakan penyusunan rencana program/kegiatan/ anggaran, kegiatan perencanaan, serta evaluasi dan pelaporan pelaksanaan program/kegiatan/anggaran, penataan organisasi dan tata laksana serta fasilitasi reformasi dan manajemen perubahan",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pembangunan dan Pengembangan Sistem Informasi Aparatur Sipil Negara,JPT,"merencanakan, membangun, mengembangkan, melaksanakan tata kelola, dan menjamin mutu serta mengintegrasi data dan aplikasi Sistem Informasi Aparatur Sipil Negara",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pengolahan Data dan Penyajian Informasi Kepegawaian,JPT,mengelola dan menyajikan informasi data kepegawaian,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pengembangan Sistem Seleksi,JPT,"melaksanakan kebijakan teknis sistem dan materi seleksi, mengelola teknologi informasi sistem seleksi dan penyelenggaraan seleksi",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pengawasan dan Pengendalian,JPT,"melaksanakan penyusunan, penetapan, dan pelaksanaan kebijakan teknis pengawasan dan pengendalian di bidang mutasi kepegawaian, kode etik dan disiplin, formasi, kompetensi dan kapabilitas Pegawai Negeri Sipil, serta jabatan fungsional tertentu",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Pencegahan,JPT,melaksanakan P4GN (Pencegahan dan Pemberantasan Penyalahgunaan dan Peredaran Gelap Narkotika) di bidang pencegahan.,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,"Kepala Biro Sumber Daya Manusia, Organisasi, dan Hukum",JPT,"melaksanakan pembinaan dan pengelolaan sumber daya manusia, organisasi dan tata laksana, dan hukum",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Kelembagaan dan Tata Laksana Pembangunan Manusia dan Kebudayaan,JPT,melaksanakan penyiapan asesmen dan koordinasi pelaksanaan kebijakan di bidang kelembagaan dan tata laksana pembangunan manusia dan kebudayaan,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Penguatan Budaya Kerja Sumber Daya Manusia Aparatur,JPT,"melaksanakan penyiapan perumusan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, pemantauan, analisis, evaluasi, dan pelaporan di bidang penguatan budaya kerja sumber daya manusia aparatur.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Manajemen Talenta dan Peningkatan Kapasitas Sumber Daya Manusia Aparatur,JPT,"melaksanakan penyiapan perumusan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, pemantauan, analisis, evaluasi, dan pelaporan di bidang manajemen talenta dan peningkatan kapasitas sumber daya manusia aparatur.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
